datetime,pid1.pv,pid1.mv,pid1.sv,pid1.kp,pid1.Ti,pid1.Td[bool]
2025-03-12 20:33:40,0.2597795493291209,10.380869953195965,0.25,120,2,0
2025-03-12 20:33:45,0.2591933367849846,10.396055437782417,0.25,120,2,0
2025-03-12 20:33:50,0.2586238701195387,10.41264821691869,0.25,120,2,0
2025-03-12 20:33:55,0.25807196061149756,10.43044559421464,0.25,120,2,0
2025-03-12 20:34:00,0.25753826921662604,10.44925894629947,0.25,120,2,0
2025-03-12 20:34:05,0.25702331791440586,10.468913195079455,0.25,120,2,0
2025-03-12 20:34:10,0.25652750058302176,10.489246271347415,0.25,120,2,0
2025-03-12 20:34:15,0.2560510933997338,10.510108572943567,0.25,120,2,0
2025-03-12 20:34:20,0.2555942647660235,10.531362420392666,0.25,120,2,0
2025-03-12 20:34:25,0.25515708475902976,10.552881512677732,0.25,120,2,0
2025-03-12 20:34:30,0.25473953411272704,10.574550385557696,0.25,120,2,0
2025-03-12 20:34:35,0.25434151273405115,10.596263874594497,0.25,120,2,0
2025-03-12 20:34:40,0.25396284776075223,10.617926584825854,0.25,120,2,0
2025-03-12 20:34:45,0.25360330116915536,10.639452368802546,0.25,120,2,0
2025-03-12 20:34:50,0.2532625769412476,10.660763814503992,0.25,120,2,0
2025-03-12 20:34:55,0.2529403278015908,10.68179174445326,0.25,120,2,0
2025-03-12 20:35:00,0.2526361615354912,10.702474727172273,0.25,120,2,0
2025-03-12 20:35:05,0.2523496469006495,10.722758601949376,0.25,120,2,0
2025-03-12 20:35:10,0.25208031914517653,10.742596017735073,0.25,120,2,0
